job,pid,state,cpu_percent,memory_percent,time in,time out
read_data 0,4444,0,8.05,8.437941149122139,1612640004658033220,1612640004659365235
read_data 1,4443,0,26.125,8.474712381338811,1612640002935981694,1612640002936727788
dxcp_phat,4374,0,0.3,5.366909272267728,1612640005386515498,1612640005393743937
print_results,4373,0,0.0,5.327179435160061,1612640005400286708,1612640005401695021
read_data 0,4444,0,37.325,8.439209122646853,1612640004671573414,1612640004680700017
read_data 1,4443,0,0.0,8.474712381338811,1612640002937544454,1612640002939372840
dxcp_phat,4374,0,32.075,5.721096543504172,1612640005399183338,1612640005463415863
print_results,4373,0,0.0,5.327179435160061,1612640005469038596,1612640005470044988
read_data 0,4444,0,25.9,8.439209122646853,1612640004710177614,1612640004716093164
read_data 1,4443,0,105.85,8.474712381338811,1612640002939892475,1612640002941835756
dxcp_phat,4374,0,7.725,5.721096543504172,1612640005492073373,1612640005495365826
print_results,4373,0,0.0,5.327179435160061,1612640005497577617,1612640005498340523
read_data 0,4444,0,24.375,8.439209122646853,1612640004720445557,1612640004722534593
read_data 1,4443,0,0.0,8.474712381338811,1612640002942538100,1612640002943896017
dxcp_phat,4374,0,15.175,5.77435143154211,1612640005521955292,1612640005561847017
print_results,4373,0,3.75,5.327179435160061,1612640005564034381,1612640005564905827
read_data 0,4444,0,51.425,8.439209122646853,1612640004725305496,1612640004726486470
read_data 1,4443,0,0.0,8.474712381338811,1612640002944584663,1612640002945863465
dxcp_phat,4374,0,0.0,5.77435143154211,1612640005565652379,1612640005569675968
print_results,4373,0,0.0,5.327179435160061,1612640005572993785,1612640005573877419
read_data 0,4444,0,0.0,8.439209122646853,1612640004728933106,1612640004730164965
read_data 1,4443,0,0.0,8.474712381338811,1612640002946297215,1612640002947966954
dxcp_phat,4374,0,31.55,5.77435143154211,1612640005572857902,1612640005610643094
print_results,4373,0,0.0,5.327179435160061,1612640005613122642,1612640005613903308
read_data 0,4444,0,0.0,8.439209122646853,1612640004732120410,1612640004734113666
read_data 1,4443,0,0.0,8.474712381338811,1612640002948455756,1612640002951889454
dxcp_phat,4374,0,34.875,5.77435143154211,1612640005613536647,1612640005616593530
print_results,4373,0,45.5,5.327179435160061,1612640005618608085,1612640005619420678
read_data 0,4444,0,77.6,8.439209122646853,1612640004735354796,1612640004737551903
read_data 1,4443,0,52.5,8.474712381338811,1612640002953224663,1612640002954514350
dxcp_phat,4374,0,15.925,5.786608508947666,1612640005654613719,1612640005695080384
print_results,4373,0,0.0,5.327179435160061,1612640005697184781,1612640005698220079
read_data 0,4444,0,73.275,8.439209122646853,1612640004738768138,1612640004742884180
read_data 1,4443,0,0.0,8.474712381338811,1612640002955232788,1612640002956537058
dxcp_phat,4374,0,43.05,5.786608508947666,1612640005697645504,1612640005700871291
print_results,4373,0,0.0,5.327179435160061,1612640005702903398,1612640005703732917
read_data 0,4444,0,0.0,8.439209122646853,1612640004744339161,1612640004747364332
read_data 1,4443,0,0.0,8.474712381338811,1612640002956962371,1612640002958585860
dxcp_phat,4374,0,24.35,5.786608508947666,1612640005703253236,1612640005741989821
print_results,4373,0,0.0,5.327179435160061,1612640005744157863,1612640005745188370
read_data 0,4444,0,68.475,8.439209122646853,1612640004747998178,1612640004752455309
read_data 1,4443,0,0.0,8.474712381338811,1612640002958972319,1612640002960957788
dxcp_phat,4374,0,42.6,5.786608508947666,1612640005744576660,1612640005747807968
print_results,4373,0,41.6,5.327179435160061,1612640005750158299,1612640005752570452
read_data 0,4444,0,0.0,8.466681882348963,1612640004754203204,1612640004755223191
read_data 1,4443,0,91.65,8.474712381338811,1612640002961695444,1612640002962979350
dxcp_phat,4374,0,29.975,5.813658610808206,1612640005750576054,1612640005789593832
print_results,4373,0,0.0,5.327179435160061,1612640005792244941,1612640005793212687
read_data 0,4444,0,0.0,8.466681882348963,1612640004756093753,1612640004757841647
read_data 1,4443,0,0.0,8.474712381338811,1612640002964266694,1612640002965610444
dxcp_phat,4374,0,31.275,5.813658610808206,1612640005794169913,1612640005797517470
print_results,4373,0,14.45,5.327179435160061,1612640005809523289,1612640005811094516
read_data 0,4444,0,0.0,8.466681882348963,1612640004758692730,1612640004760626456
read_data 1,4443,0,0.0,8.502185141040922,1612640002965970965,1612640002967551642
dxcp_phat,4374,0,24.75,5.813658610808206,1612640005799862697,1612640005838059706
print_results,4373,0,0.0,5.327179435160061,1612640005841543667,1612640005842264646
read_data 0,4444,0,64.775,8.466681882348963,1612640004762537734,1612640004764101776
read_data 1,4443,0,0.0,8.502185141040922,1612640002968463152,1612640002971826798
dxcp_phat,4374,0,29.275,5.813658610808206,1612640005842957762,1612640005846464066
print_results,4373,0,0.0,5.327179435160061,1612640005849937037,1612640005851162280
read_data 0,4444,0,0.0,8.466681882348963,1612640004764560208,1612640004766605964
read_data 1,4443,0,119.025,8.502185141040922,1612640002972651277,1612640002974889610
dxcp_phat,4374,0,24.225,5.813658610808206,1612640005848864709,1612640005887998267
print_results,4373,0,12.25,5.327179435160061,1612640005890717291,1612640005892453725
read_data 0,4444,0,0.0,8.466681882348963,1612640004767066270,1612640004769413063
read_data 1,4443,0,0.0,8.502185141040922,1612640002975272215,1612640002976846902
dxcp_phat,4374,0,0.0,5.813658610808206,1612640005891616185,1612640005895198790
print_results,4373,0,0.0,5.327179435160061,1612640005898046823,1612640005899751642
read_data 0,4444,0,81.025,8.466681882348963,1612640004770038629,1612640004773517439
read_data 1,4443,0,0.0,8.502185141040922,1612640002978211538,1612640002979072996
dxcp_phat,4374,0,25.5,5.813658610808206,1612640005897516882,1612640005934482347
print_results,4373,0,0.0,5.327179435160061,1612640005937789383,1612640005938906346
read_data 0,4444,0,0.0,8.466681882348963,1612640004775468768,1612640004776579067
read_data 1,4443,0,0.0,8.502185141040922,1612640002979457110,1612640002981430548
dxcp_phat,4374,0,35.225,5.813658610808206,1612640005937815685,1612640005941501778
print_results,4373,0,39.95,5.327179435160061,1612640005944071429,1612640005944820689
read_data 0,4444,0,124.85,8.466681882348963,1612640004777477545,1612640004779704704
read_data 1,4443,0,0.0,8.502185141040922,1612640002981860027,1612640002983402579
dxcp_phat,4374,0,24.9,5.813658610808206,1612640005944001482,1612640005981779383
print_results,4373,0,0.0,5.327179435160061,1612640005984440699,1612640005985171835
read_data 0,4444,0,0.0,8.466681882348963,1612640004780993751,1612640004782902581
read_data 1,4443,0,117.675,8.502185141040922,1612640002983981798,1612640002985662215
dxcp_phat,4374,0,77.7,5.813658610808206,1612640005984352940,1612640005988209968
print_results,4373,0,0.0,5.327179435160061,1612640005991058470,1612640005992232099
read_data 0,4444,0,0.0,8.466681882348963,1612640004783402210,1612640004785565932
read_data 1,4443,0,0.0,8.502185141040922,1612640002986339819,1612640002987695027
dxcp_phat,4374,0,25.875,5.813658610808206,1612640005990668684,1612640006026778535
print_results,4373,0,0.0,5.327179435160061,1612640006029205480,1612640006030042135
read_data 0,4444,0,0.0,8.466681882348963,1612640004786019312,1612640004788081317
read_data 1,4443,0,0.0,8.502185141040922,1612640002988369558,1612640002989779246
dxcp_phat,4374,0,44.575,5.813658610808206,1612640006029207251,1612640006032359498
print_results,4373,0,0.0,5.327179435160061,1612640006035121750,1612640006036257932
read_data 0,4444,0,100.05,8.466681882348963,1612640004788520843,1612640004790879355
read_data 1,4443,0,0.0,8.502185141040922,1612640002990524975,1612640002991922892
dxcp_phat,4374,0,22.95,5.841554028351887,1612640006035701117,1612640006076042523
print_results,4373,0,0.0,5.327179435160061,1612640006078634101,1612640006079868823
read_data 0,4444,0,0.0,8.466681882348963,1612640004791829760,1612640004793483437
read_data 1,4443,0,120.75,8.502185141040922,1612640002992604558,1612640002993947527
dxcp_phat,4374,0,35.25,5.84704858029231,1612640006079613358,1612640006083060861
print_results,4373,0,34.625,5.327179435160061,1612640006085865248,1612640006086593571
read_data 0,4444,0,0.0,8.466681882348963,1612640004795302476,1612640004796038404
read_data 1,4443,0,0.0,8.502185141040922,1612640002994292788,1612640002996306277
dxcp_phat,4374,0,29.675,5.8749439978359925,1612640006085622699,1612640006125475935
print_results,4373,0,0.0,5.327179435160061,1612640006128161418,1612640006129155883
read_data 0,4444,0,148.45,8.466681882348963,1612640004796987924,1612640004798609153
