job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514081767687,1612634514082483150
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634514715300531,1612634514716485565
cov1svd,1229,0,0.0,3.2181168057210967,1612634515723951421,1612634515734647074
whiten,1228,0,0.0,3.212622253780675,1612634515747847175,1612634515749963504
normfn,1581,0,0.0,3.2751756143331727,1612634515759685574,1612634515761027122
cov2svd,1582,0,0.0,3.2599599320366193,1612634515764110683,1612634515765441033
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514124113378,1612634514124825821
ica_readmodule,1203,1,5.75,3.3994370197550277,1612634514758852671,1612634514759994164
cov1svd,1229,0,32.325,3.2223433841368063,1612634515742027610,1612634515757306749
whiten,1228,0,20.925,3.212622253780675,1612634515760003383,1612634515761363002
normfn,1581,0,22.925,3.2751756143331727,1612634515770755819,1612634515771958202
cov2svd,1582,0,24.55,3.2599599320366193,1612634515774486664,1612634515775581288
ica_readmodule,1160,1,6.075,3.3111015308667024,1612634514165252516,1612634514165927876
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634514802075182,1612634514803226622
cov1svd,1229,0,14.05,3.2223433841368063,1612634515760163798,1612634515763087877
whiten,1228,0,33.7,3.212622253780675,1612634515767429648,1612634515768453021
normfn,1581,0,0.0,3.2751756143331727,1612634515777092469,1612634515778378549
cov2svd,1582,0,0.0,3.2599599320366193,1612634515780803158,1612634515782221008
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514207124409,1612634514207852321
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634514845251964,1612634514846345436
cov1svd,1229,0,39.075,3.2223433841368063,1612634515766888509,1612634515768453177
whiten,1228,0,0.0,3.212622253780675,1612634515773864050,1612634515774670811
normfn,1581,0,67.575,3.2751756143331727,1612634515780750034,1612634515782158925
cov2svd,1582,0,0.0,3.2599599320366193,1612634515786062060,1612634515788887758
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514248851772,1612634514249583538
ica_readmodule,1203,1,5.975,3.3994370197550277,1612634514886984653,1612634514888254269
cov1svd,1229,0,0.0,3.2223433841368063,1612634515771431215,1612634515776351312
whiten,1228,0,0.0,3.212622253780675,1612634515779700021,1612634515780889278
normfn,1581,0,0.0,3.2751756143331727,1612634515787397618,1612634515788405785
cov2svd,1582,0,37.725,3.2599599320366193,1612634515792701623,1612634515794223013
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514290006066,1612634514290688249
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634514930361536,1612634514931479540
cov1svd,1229,0,34.55,3.2223433841368063,1612634515779642939,1612634515782736808
whiten,1228,0,0.0,3.212622253780675,1612634515787355711,1612634515788229606
normfn,1581,0,0.0,3.2751756143331727,1612634515794547072,1612634515795555603
cov2svd,1582,0,0.0,3.2599599320366193,1612634515798963327,1612634515800075242
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514331105204,1612634514331790408
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634514972113809,1612634514973202438
cov1svd,1229,0,0.0,3.2223433841368063,1612634515784492985,1612634515787494511
whiten,1228,0,54.3,3.212622253780675,1612634515791943312,1612634515793411471
normfn,1581,0,52.275,3.2751756143331727,1612634515799332333,1612634515800256021
cov2svd,1582,0,60.325,3.2599599320366193,1612634515802987710,1612634515804571391
ica_readmodule,1160,1,6.075,3.3111015308667024,1612634514372207259,1612634514372911161
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515013833113,1612634515015013772
cov1svd,1229,0,33.875,3.2223433841368063,1612634515792343411,1612634515794788486
whiten,1228,0,0.0,3.212622253780675,1612634515797606837,1612634515798777552
normfn,1581,0,0.0,3.2751756143331727,1612634515804365768,1612634515805309664
cov2svd,1582,0,0.0,3.2599599320366193,1612634515807587192,1612634515808554056
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514414104360,1612634514414794616
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515055646740,1612634515056734015
cov1svd,1229,0,45.05,3.2223433841368063,1612634515798065738,1612634515800499771
whiten,1228,0,29.9,3.212622253780675,1612634515805971007,1612634515807000839
normfn,1581,0,0.0,3.2751756143331727,1612634515812936769,1612634515813874103
cov2svd,1582,0,24.525,3.2599599320366193,1612634515817774113,1612634515818790873
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514455214228,1612634514455900837
ica_readmodule,1203,1,5.975,3.3994370197550277,1612634515097365265,1612634515098533059
cov1svd,1229,0,0.0,3.2223433841368063,1612634515802066888,1612634515806600323
whiten,1228,0,45.875,3.212622253780675,1612634515811425161,1612634515812239838
normfn,1581,0,48.9,3.2751756143331727,1612634515818053433,1612634515818802279
cov2svd,1582,0,0.0,3.2599599320366193,1612634515821822507,1612634515823727955
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514496319251,1612634514496998621
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515139173631,1612634515140309187
cov1svd,1229,0,34.5,3.2223433841368063,1612634515810231998,1612634515812240047
whiten,1228,0,42.15,3.212622253780675,1612634515817354673,1612634515818372681
normfn,1581,0,0.0,3.2751756143331727,1612634515823662487,1612634515824803099
cov2svd,1582,0,40.075,3.2599599320366193,1612634515828058689,1612634515830027887
ica_readmodule,1160,1,6.075,3.3111015308667024,1612634514537418754,1612634514538129895
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515183651905,1612634515184791002
cov1svd,1229,0,0.0,3.2223433841368063,1612634515814853036,1612634515818052060
whiten,1228,0,0.0,3.212622253780675,1612634515822123417,1612634515823703190
normfn,1581,0,0.0,3.2751756143331727,1612634515830134552,1612634515831102042
cov2svd,1582,0,48.0,3.2599599320366193,1612634515833269935,1612634515835891834
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514579340647,1612634514580036944
ica_readmodule,1203,1,5.975,3.3994370197550277,1612634515225441991,1612634515226508380
cov1svd,1229,0,40.25,3.2223433841368063,1612634515821397541,1612634515826068995
whiten,1228,0,0.0,3.212622253780675,1612634515830715033,1612634515831713614
normfn,1581,0,34.05,3.2751756143331727,1612634515837474733,1612634515838415504
cov2svd,1582,0,0.0,3.2599599320366193,1612634515840952404,1612634515842062548
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514620464108,1612634514621172748
ica_readmodule,1203,1,6.0,3.3994370197550277,1612634515267147911,1612634515268519609
cov1svd,1229,0,0.0,3.2223433841368063,1612634515829382653,1612634515832123818
whiten,1228,0,42.175,3.212622253780675,1612634515836624597,1612634515837578804
normfn,1581,0,0.0,3.2751756143331727,1612634515843774405,1612634515844710072
cov2svd,1582,0,0.0,3.2599599320366193,1612634515846921558,1612634515848534718
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514661597360,1612634514662285793
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515309163827,1612634515310270060
cov1svd,1229,0,45.575,3.2223433841368063,1612634515834084471,1612634515837578804
whiten,1228,0,0.0,3.212622253780675,1612634515842222551,1612634515843208737
normfn,1581,0,40.025,3.2751756143331727,1612634515850018816,1612634515851491509
cov2svd,1582,0,37.075,3.2599599320366193,1612634515853667787,1612634515856297290
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514702697540,1612634514703385764
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515350912350,1612634515352008427
cov1svd,1229,0,0.0,3.249816143838917,1612634515841904429,1612634515844047789
whiten,1228,0,36.3,3.212622253780675,1612634515849093145,1612634515850201517
normfn,1581,0,0.0,3.2751756143331727,1612634515857491287,1612634515859822304
cov2svd,1582,0,0.0,3.2599599320366193,1612634515862776907,1612634515865824791
ica_readmodule,1160,1,6.075,3.3111015308667024,1612634514743816209,1612634514744813754
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515392641500,1612634515393737368
cov1svd,1229,0,36.475,3.249816143838917,1612634515846644424,1612634515851379315
whiten,1228,0,0.0,3.212622253780675,1612634515854159334,1612634515855322653
normfn,1581,0,0.0,3.2751756143331727,1612634515863168466,1612634515864125174
cov2svd,1582,0,41.7,3.2599599320366193,1612634515868764499,1612634515870792654
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514785398208,1612634514786377160
ica_readmodule,1203,1,6.0,3.3994370197550277,1612634515434375076,1612634515435486673
cov1svd,1229,0,41.075,3.249816143838917,1612634515854548236,1612634515856699616
whiten,1228,0,0.0,3.212622253780675,1612634515858821101,1612634515859739632
normfn,1581,0,74.525,3.2751756143331727,1612634515866522804,1612634515867891331
cov2svd,1582,0,0.0,3.2599599320366193,1612634515873469604,1612634515877183783
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514826972864,1612634514828150252
ica_readmodule,1203,1,6.0,3.3994370197550277,1612634515476123652,1612634515477249780
cov1svd,1229,0,0.0,3.249816143838917,1612634515859653070,1612634515861003991
whiten,1228,0,51.0,3.212622253780675,1612634515863730365,1612634515864615406
normfn,1581,0,0.0,3.2751756143331727,1612634515876432072,1612634515880642860
cov2svd,1582,0,0.0,3.2599599320366193,1612634515885684628,1612634515886859043
ica_readmodule,1160,1,0.0,3.3111015308667024,1612634514870232872,1612634514871334219
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515519028043,1612634515520146099
cov1svd,1229,0,60.25,3.249816143838917,1612634515863390733,1612634515865253367
whiten,1228,0,0.0,3.212622253780675,1612634515867279749,1612634515868207238
normfn,1581,0,0.0,3.2751756143331727,1612634515880905878,1612634515884120739
cov2svd,1582,0,65.9,3.2599599320366193,1612634515889387609,1612634515891115455
ica_readmodule,1160,1,5.975,3.3111015308667024,1612634514912015183,1612634514913182414
ica_readmodule,1203,1,0.0,3.3994370197550277,1612634515562201128,1612634515563312934
cov1svd,1229,0,0.0,3.249816143838917,1612634515867340321,1612634515869061915
whiten,1228,0,44.825,3.212622253780675,1612634515872864942,1612634515873710974
normfn,1581,0,57.7,3.2751756143331727,1612634515885224738,1612634515891066654
cov2svd,1582,0,0.0,3.2599599320366193,1612634515893855738,1612634515895529730
ica_readmodule,1160,1,5.775,3.3111015308667024,1612634514955294670,1612634514956402735
