job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,1195,1,0.0,3.318128062172664,1612481220791510791,1612481220792521932
ica_readmodule,1194,1,0.0,3.318972799459368,1612481220788785180,1612481220789971736
cov1svd,1217,0,0.0,3.249281973306302,1612481221808886201,1612481221817720458
whiten,1216,0,0.0,3.268288562257138,1612481221828050267,1612481221830359299
normfn,1292,0,0.0,3.264487244466971,1612481221838621658,1612481221839890029
cov2svd,1294,0,0.0,3.2687109309004896,1612481221842585674,1612481221843948626
ica_readmodule,1195,1,0.0,3.318128062172664,1612481220833838547,1612481220834610106
ica_readmodule,1194,1,0.0,3.318972799459368,1612481220830442419,1612481220831142675
cov1svd,1217,0,22.45,3.251816185166413,1612481221826133835,1612481221835105173
whiten,1216,0,15.825,3.268288562257138,1612481221844124532,1612481221845617220
normfn,1292,0,0.0,3.264487244466971,1612481221853036695,1612481221854172515
cov2svd,1294,0,17.35,3.2687109309004896,1612481221857156490,1612481221858208248
ica_readmodule,1195,1,0.0,3.318128062172664,1612481220875857659,1612481220876545781
ica_readmodule,1194,1,6.075,3.318972799459368,1612481220871585649,1612481220872238563
cov1svd,1217,0,31.425,3.2535056597398206,1612481221839731413,1612481221849546178
whiten,1216,0,0.0,3.268288562257138,1612481221855824063,1612481221857438624
normfn,1292,0,23.0,3.264487244466971,1612481221863911410,1612481221865061604
cov2svd,1294,0,0.0,3.2687109309004896,1612481221868541251,1612481221869527228
ica_readmodule,1195,1,0.0,3.318128062172664,1612481220916967505,1612481220917643803
ica_readmodule,1194,1,0.0,3.318972799459368,1612481220913451689,1612481220914167102
cov1svd,1217,0,27.325,3.2535056597398206,1612481221856043695,1612481221859588752
whiten,1216,0,19.2,3.268288562257138,1612481221869046594,1612481221871873171
normfn,1292,0,0.0,3.264487244466971,1612481221886414267,1612481221888288984
cov2svd,1294,0,0.0,3.2687109309004896,1612481221892680911,1612481221894582555
ica_readmodule,1195,1,12.175,3.318128062172664,1612481220958056621,1612481220958720941
ica_readmodule,1194,1,5.95,3.318972799459368,1612481220955386530,1612481220956099808
cov1svd,1217,0,58.65,3.2535056597398206,1612481221862158092,1612481221863835466
whiten,1216,0,0.0,3.268288562257138,1612481221872220250,1612481221876651128
normfn,1292,0,36.35,3.264487244466971,1612481221893305696,1612481221895836030
cov2svd,1294,0,45.25,3.2687109309004896,1612481221898200377,1612481221899411508
ica_readmodule,1195,1,0.0,3.318128062172664,1612481221000355627,1612481221001105988
ica_readmodule,1194,1,0.0,3.318972799459368,1612481220996521376,1612481220997237570
cov1svd,1217,0,0.0,3.2535056597398206,1612481221865864814,1612481221871790360
whiten,1216,0,57.8,3.268288562257138,1612481221880866280,1612481221883003907
normfn,1292,0,0.0,3.264487244466971,1612481221897005183,1612481221900958834
cov2svd,1294,0,0.0,3.2687109309004896,1612481221903853226,1612481221905537998
ica_readmodule,1195,1,0.0,3.318128062172664,1612481221043050256,1612481221043746658
ica_readmodule,1194,1,0.0,3.318972799459368,1612481221037667470,1612481221038490331
cov1svd,1217,0,0.0,3.2535056597398206,1612481221875126252,1612481221877663250
whiten,1216,0,0.0,3.268288562257138,1612481221884942632,1612481221893257989
normfn,1292,0,0.0,3.264487244466971,1612481221903985204,1612481221907580161
cov2svd,1294,0,37.025,3.2687109309004896,1612481221910608875,1612481221911786934
ica_readmodule,1195,1,0.0,3.318128062172664,1612481221085390354,1612481221086090038
ica_readmodule,1194,1,0.0,3.318972799459368,1612481221078918668,1612481221079676320
cov1svd,1217,0,75.125,3.2535056597398206,1612481221881382419,1612481221884194204
whiten,1216,0,27.825,3.268288562257138,1612481221893963501,1612481221899203274
normfn,1292,0,80.025,3.264487244466971,1612481221907894897,1612481221913117075
cov2svd,1294,0,0.0,3.2687109309004896,1612481221915895687,1612481221916998539
ica_readmodule,1195,1,5.875,3.318128062172664,1612481221127914775,1612481221128616386
ica_readmodule,1194,1,0.0,3.318972799459368,1612481221120105075,1612481221120811998
cov1svd,1217,0,0.0,3.2535056597398206,1612481221887443952,1612481221889542935
whiten,1216,0,0.0,3.268288562257138,1612481221899960452,1612481221905147257
normfn,1292,0,0.0,3.264487244466971,1612481221916174903,1612481221917003539
cov2svd,1294,0,51.25,3.2687109309004896,1612481221920739640,1612481221922777324
ica_readmodule,1195,1,0.0,3.318128062172664,1612481221170370029,1612481221171085546
ica_readmodule,1194,1,6.075,3.318972799459368,1612481221161225544,1612481221161942155
cov1svd,1217,0,41.85,3.2535056597398206,1612481221892825807,1612481221895108537
whiten,1216,0,0.0,3.268288562257138,1612481221906216462,1612481221911618629
normfn,1292,0,39.925,3.264487244466971,1612481221922377694,1612481221925202243
cov2svd,1294,0,0.0,3.2687109309004896,1612481221929798387,1612481221930802489
ica_readmodule,1195,1,0.0,3.318128062172664,1612481221212740700,1612481221213447884
ica_readmodule,1194,1,0.0,3.318972799459368,1612481221202362836,1612481221203069030
cov1svd,1217,0,0.0,3.2535056597398206,1612481221897877302,1612481221900013368
