job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,1171,1,0.0,3.3990143619134563,1612634108994790959,1612634108995966728
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108216224027,1612634108216943813
cov1svd,1490,0,0.0,3.2371364085917884,1612634109691425110,1612634109693422327
whiten,1491,0,0.0,3.234177803700792,1612634109698047534,1612634109699329239
normfn,1489,0,0.0,3.235023119383934,1612634109701949938,1612634109703074821
cov2svd,1488,0,0.0,3.2312191988097956,1612634109705488387,1612634109706453845
ica_readmodule,1171,1,5.975,3.3990143619134563,1612634109036659695,1612634109037986817
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108258233926,1612634108258953972
cov1svd,1490,0,57.475,3.2371364085917884,1612634109700042720,1612634109701766971
whiten,1491,0,22.075,3.234177803700792,1612634109709641309,1612634109710959158
normfn,1489,0,0.0,3.235023119383934,1612634109712444089,1612634109713901989
cov2svd,1488,0,20.425,3.2312191988097956,1612634109717836371,1612634109718986358
ica_readmodule,1171,1,0.0,3.3990143619134563,1612634109080297789,1612634109081444183
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108299397530,1612634108300118982
cov1svd,1490,0,33.7,3.2371364085917884,1612634109706810976,1612634109717217681
whiten,1491,0,11.45,3.234177803700792,1612634109731456737,1612634109732712087
normfn,1489,0,0.0,3.235023119383934,1612634109734368839,1612634109735919811
cov2svd,1488,0,0.0,3.2312191988097956,1612634109738939568,1612634109740267522
ica_readmodule,1171,1,0.0,3.3990143619134563,1612634109122091526,1612634109123242973
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108340552800,1612634108341258836
cov1svd,1490,0,17.8,3.2371364085917884,1612634109732153969,1612634109743261290
whiten,1491,0,0.0,3.234177803700792,1612634109747252442,1612634109749162629
normfn,1489,0,14.075,3.235023119383934,1612634109751869577,1612634109753255811
cov2svd,1488,0,14.75,3.2312191988097956,1612634109755888594,1612634109757135507
ica_readmodule,1171,1,5.75,3.3990143619134563,1612634109165532903,1612634109166719089
ica_readmodule,1126,1,5.95,3.31025621518356,1612634108382590928,1612634108383329307
cov1svd,1490,0,12.425,3.2371364085917884,1612634109755631982,1612634109757421129
whiten,1491,0,17.425,3.234177803700792,1612634109761638476,1612634109763463716
normfn,1489,0,0.0,3.235023119383934,1612634109766681492,1612634109768470169
cov2svd,1488,0,0.0,3.2312191988097956,1612634109770824413,1612634109773941982
ica_readmodule,1171,1,0.0,3.3990143619134563,1612634109207375233,1612634109208580534
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108423753802,1612634108424483588
cov1svd,1490,0,30.075,3.2371364085917884,1612634109763222781,1612634109766002385
whiten,1491,0,20.825,3.234177803700792,1612634109773595267,1612634109776155394
normfn,1489,0,20.325,3.235023119383934,1612634109778984789,1612634109782722142
cov2svd,1488,0,0.0,3.2312191988097956,1612634109787148081,1612634109788768896
ica_readmodule,1171,1,5.975,3.3990143619134563,1612634109249230689,1612634109250376302
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108464907927,1612634108465610838
cov1svd,1490,0,0.0,3.2371364085917884,1612634109771982577,1612634109776327476
whiten,1491,0,17.55,3.234177803700792,1612634109787794116,1612634109792474219
normfn,1489,0,0.0,3.235023119383934,1612634109795450903,1612634109798223893
cov2svd,1488,0,0.0,3.2312191988097956,1612634109801402711,1612634109805781463
ica_readmodule,1171,1,0.0,3.3990143619134563,1612634109291023333,1612634109292162331
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108506035958,1612634108506737567
cov1svd,1490,0,24.625,3.2371364085917884,1612634109782124180,1612634109785964762
whiten,1491,0,0.0,3.234177803700792,1612634109795359811,1612634109801994266
normfn,1489,0,22.45,3.235023119383934,1612634109806575829,1612634109808452839
cov2svd,1488,0,22.85,3.2312191988097956,1612634109812342794,1612634109814209804
ica_readmodule,1171,1,0.0,3.3990143619134563,1612634109332807747,1612634109333912007
ica_readmodule,1126,1,0.0,3.31025621518356,1612634108548228720,1612634108548936006
cov1svd,1490,0,0.0,3.2371364085917884,1612634109789509929,1612634109792424271
whiten,1491,0,23.35,3.234177803700792,1612634109806074012,1612634109810687553
normfn,1489,0,0.0,3.235023119383934,1612634109814132513,1612634109815406770
cov2svd,1488,0,0.0,3.2312191988097956,1612634109818097468,1612634109818945167
