job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891210427796,1612468891211404604
ica_readmodule,1031,1,0.0,3.3058793715154584,1612468891210423108,1612468891211404812
cov1svd,1232,0,0.0,3.2767359351241763,1612468892773297344,1612468892784343994
whiten,1233,0,0.0,3.2784254096975842,1612468892792568033,1612468892797446654
normfn,1230,0,0.0,3.2813819902010475,1612468892801326906,1612468892802885476
cov2svd,1231,0,0.0,3.283071464774455,1612468892809554538,1612468892811526747
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891224175760,1612468891224930279
ica_readmodule,1031,1,0.0,3.3058793715154584,1612468891222645940,1612468891223340877
cov1svd,1232,0,32.075,3.2767359351241763,1612468892794551752,1612468892816036052
whiten,1233,0,8.225,3.2784254096975842,1612468892823177711,1612468892824100353
normfn,1230,0,10.325,3.2813819902010475,1612468892825757723,1612468892826595262
cov2svd,1231,0,19.1,3.283071464774455,1612468892836106884,1612468892837354521
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891236724315,1612468891237445293
ica_readmodule,1031,1,21.075,3.3058793715154584,1612468891234513464,1612468891235207984
cov1svd,1232,0,28.275,3.2767359351241763,1612468892822353453,1612468892825819232
whiten,1233,0,17.025,3.2784254096975842,1612468892837863628,1612468892839229804
normfn,1230,0,0.0,3.2813819902010475,1612468892841663308,1612468892842662095
cov2svd,1231,0,0.0,3.283071464774455,1612468892844758937,1612468892845774494
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891248629599,1612468891249308547
ica_readmodule,1031,1,0.0,3.3058793715154584,1612468891246387550,1612468891247017697
cov1svd,1232,0,0.0,3.2767359351241763,1612468892844979454,1612468892853010058
whiten,1233,0,0.0,3.2784254096975842,1612468892855140129,1612468892856363912
normfn,1230,0,0.0,3.2813819902010475,1612468892857973262,1612468892859241888
cov2svd,1231,0,0.0,3.283071464774455,1612468892862428088,1612468892863528748
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891261531691,1612468891262248971
ica_readmodule,1031,1,0.0,3.3058793715154584,1612468891258196951,1612468891258902460
cov1svd,1232,0,23.35,3.2767359351241763,1612468892855644496,1612468892857750192
whiten,1233,0,27.75,3.2784254096975842,1612468892864150926,1612468892865211014
normfn,1230,0,20.0,3.2813819902010475,1612468892870465515,1612468892871673256
cov2svd,1231,0,22.775,3.283071464774455,1612468892873404323,1612468892874263633
ica_readmodule,1030,1,40.05,3.3143267443824973,1612468891274019830,1612468891274720236
ica_readmodule,1031,1,21.05,3.3058793715154584,1612468891270077912,1612468891270772589
cov1svd,1232,0,25.225,3.2767359351241763,1612468892875372626,1612468892878168468
whiten,1233,0,11.925,3.2784254096975842,1612468892885104505,1612468892886045688
normfn,1230,0,0.0,3.2813819902010475,1612468892887532124,1612468892888477005
cov2svd,1231,0,0.0,3.283071464774455,1612468892891858619,1612468892892926154
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891287457590,1612468891288103310
ica_readmodule,1031,1,0.0,3.3058793715154584,1612468891281956165,1612468891282653029
cov1svd,1232,0,13.675,3.2767359351241763,1612468892889532353,1612468892895367053
whiten,1233,0,0.0,3.2784254096975842,1612468892903622966,1612468892904565243
normfn,1230,0,13.425,3.2813819902010475,1612468892906133344,1612468892907192910
cov2svd,1231,0,13.075,3.283071464774455,1612468892910984258,1612468892911900389
ica_readmodule,1030,1,0.0,3.3143267443824973,1612468891299344698,1612468891300077967
ica_readmodule,1031,1,0.0,3.3058793715154584,1612468891293840096,1612468891294582167
cov1svd,1232,0,18.325,3.288139888494678,1612468892900149270,1612468892914894978
whiten,1233,0,14.6,3.2784254096975842,1612468892920744939,1612468892921741694
normfn,1230,0,0.0,3.2813819902010475,1612468892923075736,1612468892924142750
cov2svd,1231,0,0.0,3.283071464774455,1612468892926114594,1612468892926946300
