job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,1130,1,0.0,3.428177752981851,1612647445689726906,1612647445702215164
ica_readmodule,1124,1,0.0,3.304761663243138,1612647445700273753,1612647445711019370
cov1svd,1225,0,0.0,3.247702854631062,1612647446793336731,1612647446797803768
whiten,1226,0,0.0,3.263763852610758,1612647446801999662,1612647446804075318
normfn,1224,0,0.0,3.294617875045436,1612647446806408731,1612647446872131645
cov2svd,1223,0,0.0,3.294617875045436,1612647446874681410,1612647446875829575
ica_readmodule,1130,1,17.55,3.428177752981851,1612647445704084512,1612647445705542408
ica_readmodule,1124,1,40.525,3.304761663243138,1612647445712722737,1612647445713466428
cov1svd,1225,0,27.475,3.2599599320366193,1612647446802095391,1612647446812887258
whiten,1226,0,15.3,3.263763852610758,1612647446818528710,1612647446820575720
normfn,1224,0,196.25,3.294617875045436,1612647446873206477,1612647446874344538
cov2svd,1223,0,45.825,3.294617875045436,1612647446880293487,1612647446883284342
ica_readmodule,1130,1,96.875,3.428177752981851,1612647445706684110,1612647445707833052
ica_readmodule,1124,1,0.0,3.304761663243138,1612647445714629072,1612647445715600728
cov1svd,1225,0,13.525,3.2599599320366193,1612647446819542918,1612647446826293578
whiten,1226,0,40.275,3.263763852610758,1612647446830958998,1612647446832114767
normfn,1224,0,0.0,3.294617875045436,1612647446874573130,1612647446875481766
cov2svd,1223,0,0.0,3.294617875045436,1612647446884056000,1612647446885661869
ica_readmodule,1130,1,0.0,3.428177752981851,1612647445709704432,1612647445711366960
ica_readmodule,1124,1,0.0,3.304761663243138,1612647445716680196,1612647445717616072
cov1svd,1225,0,28.7,3.2599599320366193,1612647446834931926,1612647446845437806
whiten,1226,0,0.0,3.263763852610758,1612647446849050894,1612647446850254215
normfn,1224,0,0.0,3.294617875045436,1612647446875701191,1612647446876542901
cov2svd,1223,0,0.0,3.294617875045436,1612647446885851763,1612647446887298311
ica_readmodule,1130,1,0.0,3.428177752981851,1612647445712875792,1612647445713533804
ica_readmodule,1124,1,0.0,3.3296984758958232,1612647445718706216,1612647445719702560
cov1svd,1225,0,22.65,3.2599599320366193,1612647446849508181,1612647446852970749
whiten,1226,0,21.775,3.263763852610758,1612647446860406922,1612647446861786387
normfn,1224,0,0.0,3.294617875045436,1612647446876750816,1612647446880790305
cov2svd,1223,0,0.0,3.294617875045436,1612647446887445601,1612647446889303654
ica_readmodule,1130,1,0.0,3.428177752981851,1612647445713892340,1612647445716615061
ica_readmodule,1124,1,119.1,3.3296984758958232,1612647445720804997,1612647445721738789
cov1svd,1225,0,17.55,3.2599599320366193,1612647446878195176,1612647446880343487
whiten,1226,0,9.775,3.263763852610758,1612647446886119052,1612647446888130073
normfn,1224,0,18.55,3.294617875045436,1612647446890194583,1612647446891772483
cov2svd,1223,0,0.0,3.294617875045436,1612647446893486684,1612647446894169281
ica_readmodule,1130,1,63.825,3.428177752981851,1612647445717804940,1612647445718973778
ica_readmodule,1124,1,0.0,3.3296984758958232,1612647445722809194,1612647445723791424
cov1svd,1225,0,15.6,3.2599599320366193,1612647446889956408,1612647446900181250
