job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796364831513,1612470796365928838
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796369014153,1612470796370020699
cov1svd,1841,0,0.0,3.2746240919074165,1612470797390699105,1612470797393015364
whiten,1840,0,0.0,3.278847778340936,1612470797397730433,1612470797399427433
normfn,2002,0,0.0,3.267021456327082,1612470797414057438,1612470797415742538
cov2svd,2001,0,0.0,3.2784254096975842,1612470797418776802,1612470797420615600
ica_readmodule,2080,1,18.675,3.352762290927522,1612470796378349156,1612470796379049145
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796382133053,1612470796382778927
cov1svd,1841,0,16.85,3.2746240919074165,1612470797404832802,1612470797408439089
whiten,1840,0,0.0,3.278847778340936,1612470797412819946,1612470797413775241
normfn,2002,0,0.0,3.267021456327082,1612470797445670543,1612470797446724395
cov2svd,2001,0,0.0,3.2784254096975842,1612470797449374024,1612470797450520116
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796391035667,1612470796391720448
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796394761544,1612470796395468459
cov1svd,1841,0,0.0,3.2746240919074165,1612470797411795433,1612470797416398630
whiten,1840,0,27.875,3.278847778340936,1612470797421782124,1612470797423889064
normfn,2002,0,15.675,3.267021456327082,1612470797461593997,1612470797462793681
cov2svd,2001,0,14.75,3.2784254096975842,1612470797466312944,1612470797468590387
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796403710408,1612470796404359303
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796407467690,1612470796408131221
cov1svd,1841,0,30.275,3.27969251562764,1612470797421327549,1612470797428046383
whiten,1840,0,0.0,3.278847778340936,1612470797432745619,1612470797434324757
normfn,2002,0,0.0,3.267021456327082,1612470797465699560,1612470797467655077
cov2svd,2001,0,0.0,3.2784254096975842,1612470797473450064,1612470797474607509
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796416261192,1612470796416958212
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796420145608,1612470796420976375
cov1svd,1841,0,26.875,3.27969251562764,1612470797432161984,1612470797437101164
whiten,1840,0,24.05,3.278847778340936,1612470797443133448,1612470797444430195
normfn,2002,0,0.0,3.267021456327082,1612470797469059292,1612470797470106269
cov2svd,2001,0,0.0,3.2784254096975842,1612470797474898029,1612470797476444536
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796428131623,1612470796428875569
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796433321226,1612470796433992412
cov1svd,1841,0,16.975,3.27969251562764,1612470797446784839,1612470797448700741
whiten,1840,0,27.25,3.278847778340936,1612470797452314997,1612470797453324874
normfn,2002,0,9.15,3.267021456327082,1612470797496360428,1612470797498244174
cov2svd,2001,0,9.625,3.2784254096975842,1612470797500875835,1612470797504137911
ica_readmodule,2080,1,20.95,3.352762290927522,1612470796440063719,1612470796440773708
ica_readmodule,2081,1,19.2,3.3540293968575776,1612470796446325127,1612470796447031053
cov1svd,1841,0,54.025,3.27969251562764,1612470797451666676,1612470797453324926
whiten,1840,0,0.0,3.278847778340936,1612470797458868365,1612470797460040792
normfn,2002,0,0.0,3.267021456327082,1612470797498554225,1612470797500728648
cov2svd,2001,0,0.0,3.2784254096975842,1612470797504544628,1612470797507759048
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796451957952,1612470796452652888
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796459197833,1612470796459895843
cov1svd,1841,0,105.7,3.27969251562764,1612470797455245151,1612470797459709235
whiten,1840,0,39.85,3.278847778340936,1612470797465197311,1612470797466252031
normfn,2002,0,0.0,3.267021456327082,1612470797500949324,1612470797503355777
cov2svd,2001,0,0.0,3.2784254096975842,1612470797508036600,1612470797509621648
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796463830049,1612470796464517121
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796472048665,1612470796472732195
cov1svd,1841,0,0.0,3.27969251562764,1612470797467041912,1612470797472530821
whiten,1840,0,0.0,3.278847778340936,1612470797481873565,1612470797483465723
normfn,2002,0,9.825,3.267021456327082,1612470797526373746,1612470797528571553
cov2svd,2001,0,10.75,3.2784254096975842,1612470797531115349,1612470797532283732
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796476535102,1612470796477231653
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796485037098,1612470796485717035
cov1svd,1841,0,20.95,3.297854367291772,1612470797474331101,1612470797483465671
whiten,1840,0,31.5,3.278847778340936,1612470797489956124,1612470797491153498
normfn,2002,0,0.0,3.267021456327082,1612470797529746238,1612470797531889931
cov2svd,2001,0,0.0,3.2784254096975842,1612470797534686539,1612470797535650287
ica_readmodule,2080,1,19.725,3.352762290927522,1612470796489212186,1612470796489874571
ica_readmodule,2081,1,19.475,3.3540293968575776,1612470796497870482,1612470796498570523
cov1svd,1841,0,25.575,3.297854367291772,1612470797489277231,1612470797493829178
whiten,1840,0,0.0,3.278847778340936,1612470797496754019,1612470797497614264
normfn,2002,0,60.7,3.267021456327082,1612470797533861906,1612470797535242892
cov2svd,2001,0,52.55,3.2784254096975842,1612470797539456372,1612470797542788708
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796501859844,1612470796502525979
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796510733032,1612470796511412448
cov1svd,1841,0,34.825,3.297854367291772,1612470797496993963,1612470797499542926
whiten,1840,0,0.0,3.278847778340936,1612470797502589589,1612470797503363533
normfn,2002,0,0.0,3.267021456327082,1612470797537782991,1612470797539216529
cov2svd,2001,0,0.0,3.2784254096975842,1612470797543345113,1612470797545972451
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796514476148,1612470796515238740
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796523564333,1612470796524239217
cov1svd,1841,0,0.0,3.297854367291772,1612470797501168104,1612470797503499520
whiten,1840,0,47.75,3.278847778340936,1612470797507891782,1612470797510096950
normfn,2002,0,0.0,3.267021456327082,1612470797539432674,1612470797541289076
cov2svd,2001,0,66.425,3.2784254096975842,1612470797547107865,1612470797548822966
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796527193961,1612470796527860148
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796536091159,1612470796536765158
cov1svd,1841,0,80.475,3.297854367291772,1612470797505132927,1612470797507693869
whiten,1840,0,0.0,3.278847778340936,1612470797512817837,1612470797513378920
normfn,2002,0,101.875,3.267021456327082,1612470797541880690,1612470797543377822
cov2svd,2001,0,0.0,3.2784254096975842,1612470797549030830,1612470797550294473
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796539814744,1612470796540469316
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796547944038,1612470796548675797
cov1svd,1841,0,37.8,3.297854367291772,1612470797510089450,1612470797513379441
whiten,1840,0,0.0,3.278847778340936,1612470797516410583,1612470797520686129
normfn,2002,0,0.0,3.267021456327082,1612470797543556988,1612470797545227349
cov2svd,2001,0,0.0,3.2784254096975842,1612470797550446920,1612470797551785928
ica_readmodule,2080,1,21.125,3.352762290927522,1612470796551650071,1612470796552361570
ica_readmodule,2081,1,20.95,3.3540293968575776,1612470796559877749,1612470796560596904
cov1svd,1841,0,0.0,3.297854367291772,1612470797515632837,1612470797516998385
whiten,1840,0,27.075,3.278847778340936,1612470797525635986,1612470797529063058
normfn,2002,0,0.0,3.267021456327082,1612470797560334867,1612470797562644393
cov2svd,2001,0,0.0,3.2784254096975842,1612470797565109491,1612470797566727248
ica_readmodule,2080,1,0.0,3.352762290927522,1612470796563555449,1612470796564272989
ica_readmodule,2081,1,0.0,3.3540293968575776,1612470796571785158,1612470796572487126
cov1svd,1841,0,40.65,3.297854367291772,1612470797518523409,1612470797523723833
whiten,1840,0,0.0,3.278847778340936,1612470797529682265,1612470797531634937
