job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026542685651,1612645026544779729
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025530825230,1612645025540901057
cov1svd,3215,0,0.0,3.3064522946094215,1612645026565706140,1612645026567471069
whiten,3214,0,0.0,3.2794021927488823,1612645026571037384,1612645026573704750
normfn,3242,0,0.0,3.3030710318768546,1612645026585206584,1612645026586821459
cov2svd,3244,0,0.0,3.288700665263443,1612645026589568507,1612645026590772867
ica_readmodule,3054,1,31.875,3.4247964902492836,1612645026550651448,1612645026551754554
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025542098336,1612645025542738902
cov1svd,3215,0,0.0,3.3064522946094215,1612645026572343047,1612645026574452294
whiten,3214,0,32.1,3.2794021927488823,1612645026579003859,1612645026581287115
normfn,3242,0,11.025,3.3030710318768546,1612645026608048012,1612645026609488566
cov2svd,3244,0,11.3,3.288700665263443,1612645026611872077,1612645026612760608
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026552862399,1612645026563431224
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025543039211,1612645025544783150
cov1svd,3215,0,29.75,3.3064522946094215,1612645026580308480,1612645026583690891
whiten,3214,0,0.0,3.2794021927488823,1612645026589799731,1612645026590975864
normfn,3242,0,0.0,3.3030710318768546,1612645026611458385,1612645026612548423
cov2svd,3244,0,0.0,3.288700665263443,1612645026614854279,1612645026615846037
ica_readmodule,3054,1,21.95,3.4247964902492836,1612645026564235846,1612645026565909670
ica_readmodule,3006,1,241.05,3.3212453190644045,1612645025545101011,1612645025546650057
cov1svd,3215,0,26.1,3.3064522946094215,1612645026590271548,1612645026591977467
whiten,3214,0,41.4,3.2794021927488823,1612645026595789665,1612645026597507511
normfn,3242,0,0.0,3.3030710318768546,1612645026629712788,1612645026631506307
cov2svd,3244,0,0.0,3.288700665263443,1612645026634628871,1612645026636683949
ica_readmodule,3054,1,122.7,3.4247964902492836,1612645026566290132,1612645026568138902
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025547010313,1612645025548688316
cov1svd,3215,0,49.5,3.3064522946094215,1612645026594544106,1612645026597797143
whiten,3214,0,0.0,3.2794021927488823,1612645026602454592,1612645026606864440
normfn,3242,0,265.775,3.3030710318768546,1612645026631794897,1612645026634342573
cov2svd,3244,0,0.0,3.288700665263443,1612645026637793883,1612645026638661007
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026569316954,1612645026570282302
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025549050603,1612645025550634128
cov1svd,3215,0,22.075,3.3064522946094215,1612645026605535288,1612645026611441213
whiten,3214,0,0.0,3.2794021927488823,1612645026614234516,1612645026615504033
normfn,3242,0,0.0,3.3030710318768546,1612645026649826282,1612645026651323450
cov2svd,3244,0,14.575,3.288700665263443,1612645026654940279,1612645026655953339
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026571507853,1612645026572481326
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025551001103,1612645025552560044
cov1svd,3215,0,26.65,3.3064522946094215,1612645026614968414,1612645026617877653
whiten,3214,0,37.625,3.2794021927488823,1612645026620882985,1612645026622061305
normfn,3242,0,0.0,3.3030710318768546,1612645026653911490,1612645026655363086
cov2svd,3244,0,72.9,3.288700665263443,1612645026658370652,1612645026660808850
ica_readmodule,3054,1,112.625,3.4247964902492836,1612645026573724794,1612645026574829826
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025553581023,1612645025554500752
cov1svd,3215,0,50.125,3.3275851866879687,1612645026620852152,1612645026622620622
whiten,3214,0,36.625,3.2794021927488823,1612645026627709369,1612645026628975344
normfn,3242,0,82.8,3.3030710318768546,1612645026656935619,1612645026658483828
cov2svd,3244,0,0.0,3.288700665263443,1612645026661754151,1612645026662671223
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026575954442,1612645026577058850
ica_readmodule,3006,1,204.175,3.3212453190644045,1612645025554818874,1612645025556235577
cov1svd,3215,0,28.3,3.3275851866879687,1612645026628728316,1612645026632704887
whiten,3214,0,26.525,3.2794021927488823,1612645026636683906,1612645026642224939
normfn,3242,0,0.0,3.3030710318768546,1612645026669650769,1612645026672095478
cov2svd,3244,0,0.0,3.288700665263443,1612645026673852955,1612645026674828776
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026577366761,1612645026578998868
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025556700207,1612645025558195087
cov1svd,3215,0,0.0,3.3275851866879687,1612645026636287660,1612645026644263667
whiten,3214,0,0.0,3.2794021927488823,1612645026648004407,1612645026650842605
normfn,3242,0,74.7,3.3030710318768546,1612645026673005362,1612645026677510930
cov2svd,3244,0,0.0,3.288700665263443,1612645026679242626,1612645026680526047
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026580425718,1612645026581306015
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025559433927,1612645025560232200
cov1svd,3215,0,44.125,3.3275851866879687,1612645026647154625,1612645026653565128
whiten,3214,0,33.175,3.2794021927488823,1612645026655629011,1612645026656544314
normfn,3242,0,0.0,3.3030710318768546,1612645026678976796,1612645026680525839
cov2svd,3244,0,0.0,3.288700665263443,1612645026682621229,1612645026683570904
ica_readmodule,3054,1,130.075,3.4247964902492836,1612645026582358080,1612645026583927792
ica_readmodule,3006,1,0.0,3.3212453190644045,1612645025561311824,1612645025562068222
cov1svd,3215,0,0.0,3.3275851866879687,1612645026655795780,1612645026658261066
whiten,3214,0,0.0,3.2794021927488823,1612645026659938548,1612645026660845256
normfn,3242,0,0.0,3.3030710318768546,1612645026687534656,1612645026688878389
cov2svd,3244,0,27.2,3.288700665263443,1612645026691806737,1612645026692849745
ica_readmodule,3054,1,0.0,3.4247964902492836,1612645026585781405,1612645026587119767
