job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,5630,1,0.0,3.265454483977041,1612641631528114356,1612641631536477722
ica_readmodule,5641,1,0.0,3.3022257161937123,1612641634472015898,1612641634473477180
cov1svd,5713,0,0.0,3.246434881106349,1612641634493816427,1612641634496842925
whiten,5712,0,0.0,3.2130449116222453,1612641634502688833,1612641634504281283
normfn,5591,0,0.0,3.2624958790860448,1612641634506732126,1612641634508263564
cov2svd,5592,0,0.0,3.263763852610758,1612641634511345970,1612641634512773034
ica_readmodule,5630,1,28.375,3.2768662456994564,1612641631537152213,1612641631560829789
ica_readmodule,5641,1,132.8,3.312369504391415,1612641634474125869,1612641634477814567
cov1svd,5713,0,27.725,3.246434881106349,1612641634502938464,1612641634506134923
whiten,5712,0,27.125,3.2130449116222453,1612641634512135379,1612641634513651909
normfn,5591,0,18.8,3.2624958790860448,1612641634520226786,1612641634521167919
cov2svd,5592,0,0.0,3.263763852610758,1612641634523398826,1612641634524328657
ica_readmodule,5630,1,28.6,3.2768662456994564,1612641631563373685,1612641631565491168
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634481295403,1612641634483991772
cov1svd,5713,0,26.275,3.246434881106349,1612641634512132776,1612641634516602591
whiten,5712,0,0.0,3.2130449116222453,1612641634520802207,1612641634522128832
normfn,5591,0,0.0,3.2624958790860448,1612641634537384990,1612641634539969798
cov2svd,5592,0,0.0,3.263763852610758,1612641634542786427,1612641634543671623
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631567422970,1612641631571791427
ica_readmodule,5641,1,75.6,3.312369504391415,1612641634484619628,1612641634489154616
cov1svd,5713,0,22.525,3.246434881106349,1612641634521905445,1612641634525582420
whiten,5712,0,28.05,3.2130449116222453,1612641634529683517,1612641634530716407
normfn,5591,0,88.25,3.2624958790860448,1612641634540237347,1612641634544715567
cov2svd,5592,0,55.775,3.263763852610758,1612641634547262980,1612641634548284998
ica_readmodule,5630,1,39.35,3.2768662456994564,1612641631573777762,1612641631575165702
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634489809815,1612641634494564176
cov1svd,5713,0,45.775,3.246434881106349,1612641634529095630,1612641634530716407
whiten,5712,0,51.8,3.2130449116222453,1612641634534553293,1612641634537829214
normfn,5591,0,0.0,3.2624958790860448,1612641634553685028,1612641634554615016
cov2svd,5592,0,0.0,3.263763852610758,1612641634556388950,1612641634557914346
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631577084171,1612641631578394400
ica_readmodule,5641,1,43.85,3.312369504391415,1612641634495512183,1612641634499752020
cov1svd,5713,0,31.5,3.246434881106349,1612641634535762445,1612641634541638815
whiten,5712,0,0.0,3.2130449116222453,1612641634544660887,1612641634545940752
normfn,5591,0,0.0,3.2624958790860448,1612641634585582094,1612641634587612430
cov2svd,5592,0,0.0,3.263763852610758,1612641634590133229,1612641634590803585
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631580394954,1612641631581846540
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634502471669,1612641634504919031
cov1svd,5713,0,27.125,3.246434881106349,1612641634545115054,1612641634550333501
whiten,5712,0,28.8,3.2130449116222453,1612641634553342243,1612641634554525567
normfn,5591,0,0.0,3.2624958790860448,1612641634589881670,1612641634590797752
cov2svd,5592,0,95.575,3.263763852610758,1612641634592743611,1612641634593599224
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631583843396,1612641631585286337
ica_readmodule,5641,1,50.95,3.312369504391415,1612641634507377798,1612641634508444919
cov1svd,5713,0,0.0,3.246434881106349,1612641634553410560,1612641634555070182
whiten,5712,0,0.0,3.2130449116222453,1612641634558335793,1612641634563507583
normfn,5591,0,0.0,3.2624958790860448,1612641634591509513,1612641634593599328
cov2svd,5592,0,0.0,3.263763852610758,1612641634595368887,1612641634596225594
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631587187097,1612641631588605141
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634508926995,1612641634512456633
cov1svd,5713,0,51.475,3.246434881106349,1612641634558370212,1612641634559974013
whiten,5712,0,27.225,3.2130449116222453,1612641634567518388,1612641634568522587
normfn,5591,0,0.0,3.2624958790860448,1612641634594269684,1612641634596225907
cov2svd,5592,0,0.0,3.263763852610758,1612641634597998851,1612641634598986651
ica_readmodule,5630,1,73.95,3.2768662456994564,1612641631590567517,1612641631591819256
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634513005532,1612641634516970632
cov1svd,5713,0,45.2,3.265454483977041,1612641634561559537,1612641634572818014
whiten,5712,0,0.0,3.2130449116222453,1612641634577534076,1612641634578807952
normfn,5591,0,13.925,3.2624958790860448,1612641634612211627,1612641634613960196
cov2svd,5592,0,14.225,3.263763852610758,1612641634615575591,1612641634616440111
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631593901166,1612641631596384123
ica_readmodule,5641,1,56.8,3.312369504391415,1612641634517422970,1612641634519968351
cov1svd,5713,0,19.025,3.265454483977041,1612641634576346065,1612641634582644370
whiten,5712,0,25.25,3.2130449116222453,1612641634587443381,1612641634589534467
normfn,5591,0,0.0,3.2624958790860448,1612641634614529512,1612641634616482818
cov2svd,5592,0,0.0,3.263763852610758,1612641634619933500,1612641634620789166
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631597024967,1612641631599301723
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634521599995,1612641634523123098
cov1svd,5713,0,20.675,3.265454483977041,1612641634588048295,1612641634591958758
whiten,5712,0,29.675,3.2130449116222453,1612641634595793979,1612641634599174563
normfn,5591,0,0.0,3.2624958790860448,1612641634633478628,1612641634635745473
cov2svd,5592,0,0.0,3.263763852610758,1612641634637460397,1612641634638706734
ica_readmodule,5630,1,89.35,3.2768662456994564,1612641631599842044,1612641631602055622
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634524775367,1612641634525759780
cov1svd,5713,0,30.3,3.265454483977041,1612641634596624779,1612641634599174146
whiten,5712,0,0.0,3.2130449116222453,1612641634604299749,1612641634608984203
normfn,5591,0,69.425,3.2624958790860448,1612641634637076913,1612641634639938540
cov2svd,5592,0,61.725,3.263763852610758,1612641634641507113,1612641634642662045
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631603289497,1612641631604827647
ica_readmodule,5641,1,89.275,3.312369504391415,1612641634527567098,1612641634528819893
cov1svd,5713,0,27.3,3.265454483977041,1612641634605686517,1612641634609433163
whiten,5712,0,32.15,3.2130449116222453,1612641634613383826,1612641634614796473
normfn,5591,0,0.0,3.2624958790860448,1612641634640521710,1612641634642682982
cov2svd,5592,0,0.0,3.263763852610758,1612641634644794308,1612641634645559193
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631605259060,1612641631607403158
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634530757575,1612641634531846101
cov1svd,5713,0,0.0,3.265454483977041,1612641634613685632,1612641634616467342
whiten,5712,0,0.0,3.2130449116222453,1612641634619445883,1612641634622864427
normfn,5591,0,0.0,3.2624958790860448,1612641634643374223,1612641634645309821
cov2svd,5592,0,0.0,3.263763852610758,1612641634647259066,1612641634648303270
ica_readmodule,5630,1,193.575,3.2768662456994564,1612641631607842020,1612641631610129036
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634533403423,1612641634534514137
cov1svd,5713,0,39.075,3.265454483977041,1612641634619343822,1612641634624335081
whiten,5712,0,27.925,3.2130449116222453,1612641634628419984,1612641634640722807
normfn,5591,0,9.9,3.2624958790860448,1612641634668588931,1612641634671174313
cov2svd,5592,0,9.675,3.263763852610758,1612641634673068974,1612641634674116304
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631611718177,1612641631612829341
ica_readmodule,5641,1,157.35,3.312369504391415,1612641634534986890,1612641634537964088
cov1svd,5713,0,35.625,3.265454483977041,1612641634627412609,1612641634629424234
whiten,5712,0,18.825,3.2130449116222453,1612641634641674100,1612641634643808250
normfn,5591,0,0.0,3.2624958790860448,1612641634672144143,1612641634674102554
cov2svd,5592,0,0.0,3.263763852610758,1612641634676152787,1612641634676899026
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631614350095,1612641631615456572
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634538432363,1612641634541503414
cov1svd,5713,0,0.0,3.265454483977041,1612641634631486213,1612641634632882926
whiten,5712,0,0.0,3.2130449116222453,1612641634644591509,1612641634647627744
normfn,5591,0,0.0,3.2624958790860448,1612641634674826294,1612641634676755122
cov2svd,5592,0,0.0,3.263763852610758,1612641634679128840,1612641634679960026
ica_readmodule,5630,1,96.125,3.2768662456994564,1612641631616952586,1612641631618053541
ica_readmodule,5641,1,51.85,3.312369504391415,1612641634543260889,1612641634544429622
cov1svd,5713,0,0.0,3.265454483977041,1612641634634627737,1612641634639071360
whiten,5712,0,72.25,3.2130449116222453,1612641634648582370,1612641634649639057
normfn,5591,0,22.25,3.2624958790860448,1612641634697299269,1612641634699276430
cov2svd,5592,0,0.0,3.263763852610758,1612641634701035937,1612641634702031340
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631619577316,1612641631620823691
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634544868158,1612641634547564058
cov1svd,5713,0,35.1,3.265454483977041,1612641634643117521,1612641634644899876
whiten,5712,0,0.0,3.2130449116222453,1612641634649903007,1612641634652290744
normfn,5591,0,0.0,3.2624958790860448,1612641634699980222,1612641634702031236
cov2svd,5592,0,78.425,3.263763852610758,1612641634704217821,1612641634704971196
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631622452260,1612641631623578007
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634548004677,1612641634550699795
cov1svd,5713,0,45.225,3.265454483977041,1612641634648196260,1612641634650064429
whiten,5712,0,0.0,3.2130449116222453,1612641634654823501,1612641634656752436
normfn,5591,0,0.0,3.2624958790860448,1612641634702753674,1612641634704885885
cov2svd,5592,0,0.0,3.263763852610758,1612641634706666850,1612641634707440954
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631625120116,1612641631626227894
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634552728621,1612641634555095931
cov1svd,5713,0,51.775,3.265454483977041,1612641634652066941,1612641634656784356
whiten,5712,0,45.325,3.2130449116222453,1612641634660367030,1612641634661826853
normfn,5591,0,0.0,3.2624958790860448,1612641634706386385,1612641634707440798
cov2svd,5592,0,0.0,3.263763852610758,1612641634709442125,1612641634710303467
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631627773076,1612641631628867834
ica_readmodule,5641,1,57.825,3.312369504391415,1612641634557050904,1612641634558279949
cov1svd,5713,0,32.4,3.265454483977041,1612641634660367238,1612641634663720797
whiten,5712,0,44.4,3.2130449116222453,1612641634665986323,1612641634667294774
normfn,5591,0,0.0,3.2624958790860448,1612641634709106452,1612641634711049967
cov2svd,5592,0,0.0,3.263763852610758,1612641634712925306,1612641634713715816
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631630468954,1612641631631595587
ica_readmodule,5641,1,72.875,3.312369504391415,1612641634560483043,1612641634561879274
cov1svd,5713,0,0.0,3.265454483977041,1612641634665796158,1612641634669644864
whiten,5712,0,0.0,3.2130449116222453,1612641634671671642,1612641634672839657
normfn,5591,0,0.0,3.2624958790860448,1612641634711951309,1612641634713666702
cov2svd,5592,0,80.1,3.263763852610758,1612641634716139065,1612641634716894315
ica_readmodule,5630,1,91.225,3.2768662456994564,1612641631633222020,1612641631634270006
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634563659040,1612641634564796993
cov1svd,5713,0,70.3,3.265454483977041,1612641634671655448,1612641634673151930
whiten,5712,0,0.0,3.2130449116222453,1612641634677614351,1612641634679444819
normfn,5591,0,0.0,3.2624958790860448,1612641634714316746,1612641634716774264
cov2svd,5592,0,0.0,3.263763852610758,1612641634719704849,1612641634720726398
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631635820344,1612641631637578966
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634565266570,1612641634567898304
cov1svd,5713,0,0.0,3.2772889035410273,1612641634676160619,1612641634678029360
whiten,5712,0,0.0,3.2130449116222453,1612641634681181142,1612641634682106661
normfn,5591,0,67.425,3.2624958790860448,1612641634718005550,1612641634722209451
cov2svd,5592,0,46.7,3.263763852610758,1612641634725060818,1612641634725983305
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631639187482,1612641631640369273
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634568343350,1612641634571710750
cov1svd,5713,0,37.825,3.2772889035410273,1612641634682657108,1612641634684497002
whiten,5712,0,46.825,3.2130449116222453,1612641634686519145,1612641634687345728
normfn,5591,0,0.0,3.2624958790860448,1612641634722475489,1612641634727062926
cov2svd,5592,0,0.0,3.263763852610758,1612641634729527476,1612641634730335590
ica_readmodule,5630,1,87.725,3.2768662456994564,1612641631642039144,1612641631643143589
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634572203452,1612641634572945681
cov1svd,5713,0,0.0,3.3051843210847096,1612641634689067263,1612641634690384150
whiten,5712,0,0.0,3.2130449116222453,1612641634692293403,1612641634693286979
normfn,5591,0,43.825,3.2624958790860448,1612641634728065933,1612641634731053288
cov2svd,5592,0,0.0,3.263763852610758,1612641634733422110,1612641634734294859
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631644700542,1612641631645739048
ica_readmodule,5641,1,0.0,3.312369504391415,1612641634573279843,1612641634576772450
cov1svd,5713,0,70.3,3.3051843210847096,1612641634692422644,1612641634695472210
whiten,5712,0,0.0,3.2130449116222453,1612641634697213376,1612641634698023764
normfn,5591,0,0.0,3.2624958790860448,1612641634731290837,1612641634733506015
cov2svd,5592,0,80.55,3.263763852610758,1612641634736532068,1612641634743066041
ica_readmodule,5630,1,0.0,3.2768662456994564,1612641631647272459,1612641631648978789
ica_readmodule,5641,1,62.85,3.312369504391415,1612641634577230256,1612641634581183326
cov1svd,5713,0,0.0,3.3051843210847096,1612641634699541856,1612641634703914297
whiten,5712,0,0.0,3.2130449116222453,1612641634706228666,1612641634707155434
normfn,5591,0,0.0,3.2624958790860448,1612641634733700961,1612641634736928104
cov2svd,5592,0,0.0,3.263763852610758,1612641634745095805,1612641634746357611
ica_readmodule,5630,1,111.775,3.2768662456994564,1612641631649507704,1612641631652880624
ica_readmodule,5641,1,42.4,3.312369504391415,1612641634583112414,1612641634584435832
cov1svd,5713,0,49.425,3.3051843210847096,1612641634705821259,1612641634707416000
whiten,5712,0,72.875,3.2130449116222453,1612641634709663613,1612641634710515554
normfn,5591,0,24.925,3.2624958790860448,1612641634743066250,1612641634746407558
cov2svd,5592,0,0.0,3.263763852610758,1612641634750146726,1612641634751936702
