job,pid,state,cpu_percent,memory_percent,time in,time out
ica_readmodule,2909,1,0.0,3.313482007095793,1612483812824649915,1612483812826467545
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483812836359852,1612483812837307650
cov1svd,3003,0,0.0,3.2214056428450752,1612483813861260076,1612483813864388104
whiten,3002,0,0.0,3.221828011488427,1612483813870004066,1612483813871319100
normfn,2927,0,0.0,3.2864504139212705,1612483813894239645,1612483813895766394
cov2svd,2929,0,0.0,3.282226727487751,1612483813898688072,1612483813900542734
ica_readmodule,2909,1,0.0,3.313482007095793,1612483812871988821,1612483812872756988
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483812878844192,1612483812879556213
cov1svd,3003,0,30.975,3.2214056428450752,1612483813869406471,1612483813871293996
whiten,3002,0,0.0,3.221828011488427,1612483813877967078,1612483813880359127
normfn,2927,0,0.0,3.2864504139212705,1612483813911874295,1612483813913067924
cov2svd,2929,0,0.0,3.282226727487751,1612483813915863041,1612483813916822194
ica_readmodule,2909,1,5.95,3.313482007095793,1612483812914046918,1612483812914766335
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483812920975986,1612483812921926389
cov1svd,3003,0,80.925,3.2214056428450752,1612483813872093151,1612483813878055462
whiten,3002,0,48.425,3.221828011488427,1612483813883134140,1612483813884419903
normfn,2927,0,87.4,3.2864504139212705,1612483813914691443,1612483813916219703
cov2svd,2929,0,0.0,3.282226727487751,1612483813919369711,1612483813920400478
ica_readmodule,2909,1,0.0,3.313482007095793,1612483812956030068,1612483812956784016
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483812963219340,1612483812963924591
cov1svd,3003,0,11.75,3.2214056428450752,1612483813892731347,1612483813895662347
whiten,3002,0,0.0,3.221828011488427,1612483813901814499,1612483813903533433
normfn,2927,0,0.0,3.2864504139212705,1612483813967180190,1612483813968620534
cov2svd,2929,0,4.8,3.282226727487751,1612483813971453828,1612483813975548302
ica_readmodule,2909,1,0.0,3.313482007095793,1612483812998043999,1612483812998764718
ica_readmodule,2910,1,5.925,3.3143267443824973,1612483813005305926,1612483813006065863
cov1svd,3003,0,27.925,3.2214056428450752,1612483813900470977,1612483813904436181
whiten,3002,0,28.45,3.221828011488427,1612483813910556719,1612483813912252476
normfn,2927,0,72.55,3.2864504139212705,1612483813970625559,1612483813974085927
cov2svd,2929,0,0.0,3.282226727487751,1612483813979943502,1612483813980960362
ica_readmodule,2909,1,0.0,3.313482007095793,1612483813040027357,1612483813040809325
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483813047138766,1612483813047839590
cov1svd,3003,0,27.675,3.233654333502281,1612483813911642381,1612483813914273281
whiten,3002,0,0.0,3.221828011488427,1612483813917482350,1612483813918702384
normfn,2927,0,0.0,3.2864504139212705,1612483813978931745,1612483813983341371
cov2svd,2929,0,43.3,3.282226727487751,1612483813985714984,1612483813990560229
ica_readmodule,2909,1,5.925,3.313482007095793,1612483813082345711,1612483813083060857
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483813088255939,1612483813088958481
cov1svd,3003,0,0.0,3.233654333502281,1612483813916738454,1612483813918702280
whiten,3002,0,55.6,3.222672748775131,1612483813922092701,1612483813923940279
normfn,2927,0,42.175,3.2864504139212705,1612483813984861766,1612483813986647939
cov2svd,2929,0,0.0,3.282226727487751,1612483813991242771,1612483813993662946
ica_readmodule,2909,1,0.0,3.313482007095793,1612483813124593649,1612483813125299994
ica_readmodule,2910,1,0.0,3.3143267443824973,1612483813129382435,1612483813130102321
cov1svd,3003,0,44.625,3.233654333502281,1612483813921950307,1612483813924114183
whiten,3002,0,25.3,3.222672748775131,1612483813931947144,1612483813935617248
